,是否印標,印標人員,Tracking ID,尾碼,SKU ID,Counting Qty,Unnamed: 6,Tracking ID.1,Gruop ID,Status,Sku ID,Sku Name,Countign Qty,Supplier ID,Supplier Name,Unnamed: 15,領標時間,DATE,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
129,V,103001.0,TTWK000523771,12,11025224612_152837573749,15.0,11025224612,TTWK000523771,GINTWK0002203100418,Counted,11025224612_152837573749,Dr.Hsieh達特醫 LabSmart 面膜 10片組 蝦皮直送:六胜肽面膜10片,15.0,正常,15.0,NO,sp99073@shopee.com,2022-03-11 09:45:35,752365,TW_洸鼎生物科技有限公司(Consignment),詳情質檢,詳情質檢,,,
130,V,103001.0,TTWK000523776,94,9889163994_46905210630,3.0,9889163994,TTWK000523776,GINTWK0002203100501,Counted,9889163994_46905210630,E-books 專業級翻頁紅光雷射無線簡報筆- E3 蝦皮直送 現貨:E3,3.0,正常,3.0,NO,sp0851@shopee.com,2022-03-11 09:45:11,743331,TW_中景科技股份有限公司(Consignment),詳情質檢,詳情質檢,,,
131,V,103001.0,TTWK000519529,95,8089159795_94140693652,3.0,8089159795,TTWK000519529,GINTWK0002203100499,Counted,8089159795_94140693652,E-books T38 直立式智慧晶片讀卡機 現貨 蝦皮直送:T38,3.0,正常,3.0,NO,sp0851@shopee.com,2022-03-11 09:50:24,743331,TW_中景科技股份有限公司(Consignment),詳情質檢,,,,
132,V,103001.0,TTWK000470361,85,17314912485_87029925452,150.0,17314912485,TTWK000470361,GINTWK0002203100603,Counted,17314912485_87029925452,悠遊卡 YOSISTAMP台灣好好吃/全體high起來悠遊卡 現貨 蝦皮直送:台灣好好吃x2+全體high起來x2,150.0,正常,150.0,NO,sp3457@shopee.com,2022-03-11 09:50:13,728455,TW_悠遊卡股份有限公司(Consignment),詳情質檢,詳情質檢,,,
133,V,103001.0,TTWK000519491,80,9389527980_111416715932,1.0,9389527980,TTWK000519491,GINTWK0002203110185,Checking,9389527980_111416715932,味王 王子麵(超值箱購40包入) 經典火鍋滷味必備 強力吸附美味湯汁 現貨 蝦皮直送:40/箱,1.0,正常,1.0,NO,sp2771@shopee.com,2022-03-11 09:49:44,705621,TW_味王股份有限公司(Consignment),詳情質檢,詳情質檢,,,
134,V,103001.0,TTWK000523766,76,12013952976_120624480011,10.0,12013952976,TTWK000523766,GINTWK0002203100473,Counted,12013952976_120624480011,東野 水駐極高透氧 成人醫療口罩50入/盒 台灣製 雙鋼印 蝦皮直送 現貨:藍(成人),10.0,正常,10.0,NO,sp3341@shopee.com,2022-03-11 09:49:39,1823898,TW_龜婦有限公司(Consignment),詳情質檢,詳情質檢,,,
137,V,103001.0,TTWK000470346,52,2989869652_76922524232,90.0,2989869652,TTWK000470346,GINTWK0002203100530,Counted,2989869652_76922524232,Red Seal 紐西蘭牙膏多款選(蜂膠/小蘇打/檸檬/礦物質/煙漬美白/草本) 蝦皮直送:蜂膠100g,90.0,正常,90.0,NO,sp0386@shopee.com,2022-03-11 11:41:39,709931,TW_合掌商行(Consignment),詳情質檢,詳情質檢,,,
138,V,103001.0,TTWK000502296,55,8789161255_46905088962,1.0,8789161255,TTWK000502296,GINTWK0002203100298,Failed,8789161255_46905088962,Dr.Hsieh達特醫LabSmart Classic精華30ml 現貨 蝦皮直送:1.8%維生素C醣苷,1.0,Exception,1.0,NO,sp99042@shopee.com,2022-03-11 11:41:27,752365,TW_洸鼎生物科技有限公司(Consignment),詳情,詳情,,,
140,V,103001.0,TTWK000519536,52,2989869652_76922524232,54.0,2989869652,TTWK000519536,GINTWK0002203100530,Counted,2989869652_76922524232,Red Seal 紐西蘭牙膏多款選(蜂膠/小蘇打/檸檬/礦物質/煙漬美白/草本) 蝦皮直送:蜂膠100g,54.0,正常,54.0,NO,sp0386@shopee.com,2022-03-11 11:39:12,709931,TW_合掌商行(Consignment),詳情質檢,詳情質檢,,,
144,V,103001.0,TTWK000519535,52,2989869652_76922524233,48.0,2989869652,TTWK000519535,GINTWK0002203100571,Counted,2989869652_76922524233,Red Seal 紐西蘭牙膏多款選(蜂膠/小蘇打/檸檬/礦物質/煙漬美白/草本) 蝦皮直送:檸檬100g,48.0,正常,48.0,NO,sp0386@shopee.com,2022-03-11 11:29:49,709931,TW_合掌商行(Consignment),詳情質檢,詳情質檢,,,
145,V,103001.0,TTWK000523808,47,13314553147_120653646056,5.0,13314553147,TTWK000523808,GINTWK0002203110249,Counted,13314553147_120653646056,亞果元素 CASA Hub A05 USB-C Gen2 五合一多功能高速集線器 灰 蝦皮直送 現貨:灰,5.0,正常,5.0,NO,sp0386@shopee.com,2022-03-11 11:21:56,683302,TW_亞果元素國際股份有限公司(Consignment),詳情質檢,詳情質檢,,,
146,V,103001.0,TTWK000523807,47,11525226247_101388323185,3.0,11525226247,TTWK000523807,GINTWK0002203110302,Counted,11525226247_101388323185,【亞果元素】OMNIA F6 65W 氮化鎵 GaN 3孔 極速快充組 蝦皮直送:黑,3.0,正常,3.0,NO,sp0386@shopee.com,2022-03-11 11:20:47,683302,TW_亞果元素國際股份有限公司(Consignment),詳情質檢,詳情質檢,,,
147,V,103001.0,TTWK000523806,24,11825870224_101415664645,12.0,11825870224,TTWK000523806,GINTWK0002203100546,Counted,11825870224_101415664645,義大利Costa dOro高士達 爆銷油款玻璃瓶 (玄米油/冷壓初榨橄欖油) 現貨 蝦皮直送:玄米油750ml,12.0,正常,12.0,NO,sp0386@shopee.com,2022-03-11 11:05:35,736335,TW_滿福實業有限公司(Consignment),詳情質檢,詳情質檢,,,
148,V,103001.0,TTWK000502301,91,11925901191_27217006453,1.0,11925901191,TTWK000502301,GINTWK0002203100215,Counted,11925901191_27217006453,西莎 蒸鮮包 成犬 牛肉及蔬菜/低脂雞肉/雞肉蔬菜 三種口味 70gx16入 蝦皮直送:低脂雞肉與蔬菜,1.0,Exception,1.0,NO,sp99073@shopee.com,2022-03-11 11:02:24,1010949,TW_愛上大數據股份有限公司(Consignment),詳情,詳情,,,
149,V,103001.0,TTWK000519545,91,11925901191_27217006453,39.0,11925901191,TTWK000519545,GINTWK0002203100215,Counted,11925901191_27217006453,西莎 蒸鮮包 成犬 牛肉及蔬菜/低脂雞肉/雞肉蔬菜 三種口味 70gx16入 蝦皮直送:低脂雞肉與蔬菜,39.0,正常,39.0,NO,sp99073@shopee.com,2022-03-11 11:01:58,1010949,TW_愛上大數據股份有限公司(Consignment),詳情質檢,詳情質檢,,,
150,V,103001.0,TTWK000523785,20,11825870220_101415664616,12.0,11825870220,TTWK000523785,GINTWK0002203100550,Counted,11825870220_101415664616,GoodSome好東西 第一道冷壓椰子油禮盒(兩種容量) 現貨 蝦皮直送:(675mlX2入),12.0,正常,12.0,NO,sp0386@shopee.com,2022-03-11 11:00:46,736335,TW_滿福實業有限公司(Consignment),詳情質檢,詳情質檢,,,
151,V,103001.0,TTWK000519567,03,6497247403_46905036860,30.0,6497247403,TTWK000519567,GINTWK0002203100487,Counted,6497247403_46905036860,Dr. Hsieh 達特醫10%15%20%25% 杏仁酸深層煥膚精華 蝦皮直送:杏仁酸10% 30ml,30.0,正常,30.0,NO,sp0851@shopee.com,2022-03-11 10:58:48,752365,TW_洸鼎生物科技有限公司(Consignment),詳情質檢,詳情質檢,,,
152,V,103001.0,TTWK000519569,37,8289161337_46905088086,20.0,8289161337,TTWK000519569,GINTWK0002203100490,Counted,8289161337_46905088086,Dr.Hsieh達特醫5%杏仁酸深層煥膚精華1+1組 現貨 蝦皮直送:一入,20.0,正常,20.0,NO,sp3341@shopee.com,2022-03-11 10:58:39,752365,TW_洸鼎生物科技有限公司(Consignment),詳情質檢,詳情質檢,,,
153,V,103001.0,TTWK000519492,95,10125856595_36922542032,3.0,10125856595,TTWK000519492,GINTWK0002203110184,Checked,10125856595_36922542032,味王 麻油雞湯麵 (超值12碗/箱) 現貨 蝦皮直送,3.0,正常,3.0,NO,sp99061@shopee.com,2022-03-11 10:58:04,705621,TW_味王股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收,,,
154,V,103001.0,TTWK000519493,22,11425860322_111415304535,3.0,11425860322,TTWK000519493,GINTWK0002203110182,Checked,11425860322_111415304535,味王 香菇肉羹湯麵 (超值12碗/箱) 現貨 蝦皮直送,3.0,正常,3.0,NO,sp99061@shopee.com,2022-03-11 10:57:39,705621,TW_味王股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收,,,
155,V,103001.0,TTWK000519568,79,2990670579_47007143809,20.0,2990670579,TTWK000519568,GINTWK0002203100562,Counted,2990670579_47007143809,Dr.Hsieh達特醫 玻尿酸長效保濕精華液50ml 蝦皮直送 現貨:50ml,20.0,正常,20.0,NO,sp3341@shopee.com,2022-03-11 10:55:52,752365,TW_洸鼎生物科技有限公司(Consignment),詳情質檢,詳情質檢,,,
156,V,103001.0,TTWK000523784,90,11125866390_101415664557,16.0,11125866390,TTWK000523784,GINTWK0002203100548,Counted,11125866390_101415664557,卡麥隆Karamalz 德國進口黑麥汁 (330mlX6入) 現貨 蝦皮直送 (部分即期):原味 (6罐/組),16.0,正常,16.0,NO,sp0386@shopee.com,2022-03-11 10:54:28,736335,TW_滿福實業有限公司(Consignment),詳情質檢,詳情質檢,,,
157,V,103001.0,TTWK000502300,17,10146908217_57249869615,1.0,10146908217,TTWK000502300,GINTWK0002203100188,Counted,10146908217_57249869615,偉嘉 成貓乾糧7kg大包裝(三種口味任選) 蝦皮直送 現貨:成貓乾糧 海洋魚類口味7kg,1.0,Exception,1.0,NO,sp99073@shopee.com,2022-03-11 10:53:57,1010949,TW_愛上大數據股份有限公司(Consignment),詳情,詳情,,,
158,V,103001.0,TTWK000519506,17,10146908217_57249869615,9.0,10146908217,TTWK000519506,GINTWK0002203100188,Counted,10146908217_57249869615,偉嘉 成貓乾糧7kg大包裝(三種口味任選) 蝦皮直送 現貨:成貓乾糧 海洋魚類口味7kg,9.0,正常,9.0,NO,sp99073@shopee.com,2022-03-11 10:53:44,1010949,TW_愛上大數據股份有限公司(Consignment),詳情質檢,詳情質檢,,,
159,V,103001.0,TTWK000523803,12,11025224612_152837573750,12.0,11025224612,TTWK000523803,GINTWK0002203100561,Counted,11025224612_152837573750,Dr.Hsieh達特醫 LabSmart 面膜 10片組 蝦皮直送:洋甘菊萃取面膜10片,12.0,正常,12.0,NO,sp3341@shopee.com,2022-03-11 10:53:33,752365,TW_洸鼎生物科技有限公司(Consignment),詳情質檢,詳情質檢,,,
160,V,103001.0,TTWK000502299,12,11025224612_152837573746,3.0,11025224612,TTWK000502299,GINTWK0002203100563,Counted,11025224612_152837573746,Dr.Hsieh達特醫 LabSmart 面膜 10片組 蝦皮直送:角鯊烷面膜10片,3.0,Exception,3.0,NO,sp0851@shopee.com,2022-03-11 10:53:25,752365,TW_洸鼎生物科技有限公司(Consignment),詳情,詳情,,,
161,V,103001.0,TTWK000502298,12,11025224612_152837573750,3.0,11025224612,TTWK000502298,GINTWK0002203100561,Counted,11025224612_152837573750,Dr.Hsieh達特醫 LabSmart 面膜 10片組 蝦皮直送:洋甘菊萃取面膜10片,3.0,Exception,3.0,NO,sp3341@shopee.com,2022-03-11 10:53:13,752365,TW_洸鼎生物科技有限公司(Consignment),詳情,詳情,,,
162,V,103001.0,TTWK000523804,12,11025224612_152837573746,12.0,11025224612,TTWK000523804,GINTWK0002203100563,Counted,11025224612_152837573746,Dr.Hsieh達特醫 LabSmart 面膜 10片組 蝦皮直送:角鯊烷面膜10片,12.0,正常,12.0,NO,sp0851@shopee.com,2022-03-11 10:53:03,752365,TW_洸鼎生物科技有限公司(Consignment),詳情質檢,詳情質檢,,,
163,V,103001.0,TTWK000519495,01,10125856601_36922561383,3.0,10125856601,TTWK000519495,GINTWK0002203110219,Checked,10125856601_36922561383,味王 當歸藥膳湯麵 (超值箱購12碗入) 素食可食 全素 泡麵 現貨 蝦皮直送,3.0,正常,3.0,NO,sp99061@shopee.com,2022-03-11 10:51:32,705621,TW_味王股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收,,,
164,V,103001.0,TTWK000519496,99,10125856599_36922561381,3.0,10125856599,TTWK000519496,GINTWK0002203100576,Checked,10125856599_36922561381,味王 素食麵 (超值12碗/箱) 全素 現貨 蝦皮直送,3.0,正常,3.0,NO,sp99061@shopee.com,2022-03-11 10:51:06,705621,TW_味王股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收,,,
165,V,103001.0,TTWK000519494,97,10125856597_36922542034,3.0,10125856597,TTWK000519494,GINTWK0002203110183,Scanning,10125856597_36922542034,味王 鮮蝦湯麵 (超值12碗/箱) 現貨 蝦皮直送,3.0,正常,3.0,NO,sp99061@shopee.com,2022-03-11 10:49:43,705621,TW_味王股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收,,,
166,V,103001.0,TTWK000519497,96,10125856596_36922542033,3.0,10125856596,TTWK000519497,GINTWK0002203100575,Checked,10125856596_36922542033,味王 椒麻牛肉湯麵 (超值12碗/箱) 現貨 蝦皮直送,3.0,正常,3.0,NO,sp99061@shopee.com,2022-03-11 10:49:29,705621,TW_味王股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收,,,
167,V,103001.0,TTWK000470347,16,10425975016_111418860158,48.0,10425975016,TTWK000470347,GINTWK0002203100547,Counted,10425975016_111418860158,GoodSome 義大利 頂級冷壓亞麻仁油/酪梨油 250ml 現貨 蝦皮直送:頂級冷壓亞麻仁油-250ml,48.0,正常,48.0,NO,sp0386@shopee.com,2022-03-11 10:48:04,736335,TW_滿福實業有限公司(Consignment),詳情質檢,詳情質檢,,,
168,V,103001.0,TTWK000523802,20,8789163620_66905226814,3.0,8789163620,TTWK000523802,GINTWK0002203100584,Counted,8789163620_66905226814,E-books C2 木製防潑水辦公專用架-雙色可選 輸碼現折 蝦皮直送:淺木色,3.0,正常,3.0,NO,sp3341@shopee.com,2022-03-11 10:47:38,743331,TW_中景科技股份有限公司(Consignment),詳情質檢,詳情質檢,,,
169,V,103001.0,TTWK000519505,17,10146908217_57249869613,10.0,10146908217,TTWK000519505,GINTWK0002203100221,Counted,10146908217_57249869613,偉嘉 成貓乾糧7kg大包裝(三種口味任選) 蝦皮直送 現貨:鯖魚口味7kg,10.0,正常,10.0,NO,sp2771@shopee.com,2022-03-11 10:46:50,1010949,TW_愛上大數據股份有限公司(Consignment),詳情質檢,詳情質檢,,,
170,V,103001.0,TTWK000470364,98,10125856598_36922542035,20.0,10125856598,TTWK000470364,GINTWK0002203100552,Counted,10125856598_36922542035,味王 紫菜湯 10包/盒*3 現貨 蝦皮直送,20.0,正常,20.0,NO,sp99073@shopee.com,2022-03-11 10:46:26,705621,TW_味王股份有限公司(Consignment),詳情質檢,詳情質檢,,,
171,V,103001.0,TTWK000519504,50,10125977650_111419035511,24.0,10125977650,TTWK000519504,GINTWK0002203110030,Counted,10125977650_111419035511,統一 麥香紅茶/奶茶/綠茶 300mlx24入 麥香最對味 現貨 蝦皮直送:綠茶,24.0,正常,24.0,NO,sp2771@shopee.com,2022-03-11 10:46:23,700803,TW_連盛食品股份有限公司(Consignment),詳情質檢,詳情質檢,,,
172,V,103001.0,TTWK000519502,52,11425860352_46922541390,2.0,11425860352,TTWK000519502,GINTWK0002203100574,Checked,11425860352_46922541390,味王 排骨酥湯麵 (超值12碗/箱) 現貨 蝦皮直送,2.0,正常,2.0,NO,sp99061@shopee.com,2022-03-11 10:46:04,705621,TW_味王股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收,,,
173,V,103001.0,TTWK000519501,23,11425860323_111415304536,3.0,11425860323,TTWK000519501,GINTWK0002203100579,Checked,11425860323_111415304536,味王 豚骨海鮮湯麵 (超值12碗/箱) 現貨 蝦皮直送,3.0,正常,3.0,NO,sp99061@shopee.com,2022-03-11 10:45:37,705621,TW_味王股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收,,,
174,V,103001.0,TTWK000523798,31,3397419431_101418973605,4.0,3397419431,TTWK000523798,GINTWK0002203100300,Counted,3397419431_101418973605,飛馬 粗粒純黑胡椒/細粉純黑胡椒/100%純白胡椒 345g 400g 罐裝 大容量 現貨 蝦皮直送:100%純白胡椒400g,4.0,正常,4.0,NO,sp0851@shopee.com,2022-03-11 10:44:51,921201,TW_濟生股份有限公司(Consignment),詳情質檢,詳情質檢,,,
175,V,103001.0,TTWK000519498,47,11425860347_111415304539,2.0,11425860347,TTWK000519498,GINTWK0002203100578,Checked,11425860347_111415304539,味王 紅燒牛肉麵 (超值12碗/箱) 現貨 蝦皮直送,2.0,正常,2.0,NO,sp99061@shopee.com,2022-03-11 10:44:45,705621,TW_味王股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收,,,
176,V,103001.0,TTWK000519500,24,11425860324_111415304537,4.0,11425860324,TTWK000519500,GINTWK0002203100580,Checked,11425860324_111415304537,味王 香蔥肉燥湯麵 (超值12碗/箱) 現貨 蝦皮直送,4.0,正常,4.0,NO,sp99061@shopee.com,2022-03-11 10:44:07,705621,TW_味王股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收,,,
177,V,103001.0,TTWK000470363,70,11425860370_36922561390,24.0,11425860370,TTWK000470363,GINTWK0002203100551,Counted,11425860370_36922561390,味王 王子麵 (原味/黑胡椒/滷味專用/寬麵) 5包入 火鍋必備 現貨 蝦皮直送:原味(5包/袋),24.0,正常,24.0,NO,sp99073@shopee.com,2022-03-11 10:43:33,705621,TW_味王股份有限公司(Consignment),詳情質檢,詳情質檢,,,
178,V,103001.0,TTWK000519499,52,9489527952_111416715956,4.0,9489527952,TTWK000519499,GINTWK0002203100591,Checked,9489527952_111416715956,味王 十三香拌麵 12碗/箱 獨家麻辣醬包 香辣好味道 蝦皮直送 現貨:12碗/箱,4.0,正常,4.0,NO,sp99061@shopee.com,2022-03-11 10:43:27,705621,TW_味王股份有限公司(Consignment),詳情入庫驗收,詳情入庫驗收,,,
179,V,103001.0,TTWK000519541,21,8289151821_133783662162,14.0,8289151821,TTWK000519541,GINTWK0002203100299,Counted,8289151821_133783662162,Dr.Hsieh達特醫LabSmart精華30ml 現貨 蝦皮直送:複合酵素精華(南瓜/鳳梨)30ml,14.0,正常,14.0,NO,sp3341@shopee.com,2022-03-11 10:43:05,752365,TW_洸鼎生物科技有限公司(Consignment),詳情質檢,詳情質檢,,,
180,V,103001.0,TTWK000523797,56,8489543356_46923842037,4.0,8489543356,TTWK000523797,GINTWK0002203100521,Counted,8489543356_46923842037,飛馬 調味粉皮薩草/胡椒粉/粗粒黑胡椒/羅勒葉/義大利香料/迷迭香葉/印度咖哩/甘草粉薑母粉椒鹽粉玉桂粉鬱金香 蝦皮直送:玉桂粉220g,4.0,正常,4.0,NO,sp0851@shopee.com,2022-03-11 10:42:36,921201,TW_濟生股份有限公司(Consignment),詳情質檢,詳情質檢,,,
181,V,103001.0,TTWK000470362,27,13411024027_47311448554,60.0,13411024027,TTWK000470362,GINTWK0002203100554,Counted,13411024027_47311448554,味王 調理包系列 2入/組 咖哩牛肉/咖哩雞肉/紅燒牛腩/香菇肉羹/筍絲焢肉/咖哩豬肉/咖哩燴洋/蔬燴什錦 蝦皮直送現貨:紅燒牛腩200g/2入組,60.0,正常,60.0,NO,sp99073@shopee.com,2022-03-11 10:40:33,705621,TW_味王股份有限公司(Consignment),詳情質檢,詳情質檢,,,
182,V,103001.0,TTWK000502297,79,5797367579_27217704427,1.0,5797367579,TTWK000502297,GINTWK0002203100522,Counted,5797367579_27217704427,飛馬 盒裝調味粉系列600g 香辣胡椒鹽/特級胡椒粉/上咖哩粉/上五香粉/椒鹽粉/肉桂粉 現貨 蝦皮直送:上五香粉,1.0,Exception,1.0,NO,sp0851@shopee.com,2022-03-11 10:39:34,921201,TW_濟生股份有限公司(Consignment),詳情,詳情,,,
183,V,103001.0,TTWK000519540,55,8789161255_36905089055,28.0,8789161255,TTWK000519540,GINTWK0002203100296,Counted,8789161255_36905089055,Dr.Hsieh達特醫LabSmart Classic精華30ml 現貨 蝦皮直送:2.8%傳明酸,28.0,正常,28.0,NO,sp3341@shopee.com,2022-03-11 10:39:16,752365,TW_洸鼎生物科技有限公司(Consignment),詳情質檢,詳情質檢,,,
184,V,103001.0,TTWK000523796,79,5797367579_27217704427,3.0,5797367579,TTWK000523796,GINTWK0002203100522,Counted,5797367579_27217704427,飛馬 盒裝調味粉系列600g 香辣胡椒鹽/特級胡椒粉/上咖哩粉/上五香粉/椒鹽粉/肉桂粉 現貨 蝦皮直送:上五香粉,3.0,正常,3.0,NO,sp0851@shopee.com,2022-03-11 10:38:56,921201,TW_濟生股份有限公司(Consignment),詳情質檢,詳情質檢,,,
185,V,103001.0,TTWK000519566,88,11925901188_111416789550,20.0,11925901188,TTWK000519566,GINTWK0002203100187,Counted,11925901188_111416789550,寶路 成犬專用 牛肉及蔬菜/羊肉及蔬菜 兩種口味 10KG 現貨 蝦皮直送:牛肉蔬菜,20.0,正常,20.0,NO,sp2771@shopee.com,2022-03-11 10:38:05,1010949,TW_愛上大數據股份有限公司(Consignment),詳情質檢,詳情質檢,,,
186,V,103001.0,TTWK000523755,95,11125866395_111415664500,24.0,11125866395,TTWK000523755,GINTWK0002203100545,Counted,11125866395_111415664500,GoodSome好東西 第一道冷壓椰子油(兩種容量) 現貨 蝦皮直送:675ml,24.0,正常,24.0,NO,sp0386@shopee.com,2022-03-11 10:36:40,736335,TW_滿福實業有限公司(Consignment),詳情質檢,詳情質檢,,,
187,V,103001.0,TTWK000523795,56,8489543356_36923862092,4.0,8489543356,TTWK000523795,GINTWK0002203100523,Counted,8489543356_36923862092,飛馬 調味粉皮薩草/胡椒粉/粗粒黑胡椒/羅勒葉/義大利香料/迷迭香葉/印度咖哩/甘草粉薑母粉椒鹽粉玉桂粉鬱金香 蝦皮直送:粗粒純黑胡椒300g,4.0,正常,4.0,NO,sp0851@shopee.com,2022-03-11 10:35:28,921201,TW_濟生股份有限公司(Consignment),詳情質檢,詳情質檢,,,
188,V,103001.0,TTWK000523801,55,11425860355_46922541393,12.0,11425860355,TTWK000523801,GINTWK0002203100555,Counted,11425860355_46922541393,味王 紅麴XO醬油 590ml/瓶 現貨 蝦皮直送,12.0,正常,12.0,NO,sp99073@shopee.com,2022-03-11 10:33:46,705621,TW_味王股份有限公司(Consignment),詳情質檢,詳情質檢,,,
189,V,103001.0,TTWK000519544,49,11425860349_111415304541,24.0,11425860349,TTWK000519544,GINTWK0002203100553,Counted,11425860349_111415304541,味王 牛肉麵 原汁牛肉湯麵 (5包/袋) 泡麵 現貨 蝦皮直送,24.0,正常,24.0,NO,sp99073@shopee.com,2022-03-11 10:32:13,705621,TW_味王股份有限公司(Consignment),詳情質檢,詳情質檢,,,
190,V,103001.0,TTWK000523794,50,15216914150_140788094464,4.0,15216914150,TTWK000523794,GINTWK0002203100527,Counted,15216914150_140788094464,飛馬 印度咖哩粉 Indian Curry Powder 全素或純素 600g 蝦皮直送 現貨:600g,4.0,正常,4.0,NO,sp0851@shopee.com,2022-03-11 10:31:52,921201,TW_濟生股份有限公司(Consignment),詳情質檢,詳情質檢,,,
191,V,103001.0,TTWK000519539,55,8789161255_46905088962,13.0,8789161255,TTWK000519539,GINTWK0002203100298,Counted,8789161255_46905088962,Dr.Hsieh達特醫LabSmart Classic精華30ml 現貨 蝦皮直送:1.8%維生素C醣苷,13.0,正常,13.0,NO,sp3341@shopee.com,2022-03-11 10:30:41,752365,TW_洸鼎生物科技有限公司(Consignment),詳情質檢,詳情質檢,,,
192,V,103001.0,TTWK000519543,56,8489543356_36923862091,4.0,8489543356,TTWK000519543,GINTWK0002203100526,Counted,8489543356_36923862091,飛馬 調味粉皮薩草/胡椒粉/粗粒黑胡椒/羅勒葉/義大利香料/迷迭香葉/印度咖哩/甘草粉薑母粉椒鹽粉玉桂粉鬱金香 蝦皮直送:特級胡椒粉240g,4.0,正常,4.0,NO,sp0851@shopee.com,2022-03-11 10:30:18,921201,TW_濟生股份有限公司(Consignment),詳情質檢,詳情質檢,,,
193,V,103001.0,TTWK000523793,79,5797367579_27217704428,4.0,5797367579,TTWK000523793,GINTWK0002203100525,Checking,5797367579_27217704428,飛馬 盒裝調味粉系列600g 香辣胡椒鹽/特級胡椒粉/上咖哩粉/上五香粉/椒鹽粉/肉桂粉 現貨 蝦皮直送:椒鹽粉,4.0,正常,4.0,NO,sp0851@shopee.com,2022-03-11 10:28:43,921201,TW_濟生股份有限公司(Consignment),詳情質檢,詳情質檢,,,
194,V,103001.0,TTWK000523800,79,15847136679_134016479579,3.0,15847136679,TTWK000523800,GINTWK0002203100544,Counted,15847136679_134016479579,Colle del Tartufo 柯爾德 (黑松露鹽/白松露鹽)100g 義大利頂級美味 現貨 蝦皮直送:黑松露鹽100g,3.0,正常,3.0,NO,sp99073@shopee.com,2022-03-11 10:28:33,736335,TW_滿福實業有限公司(Consignment),詳情質檢,詳情質檢,,,
195,V,103001.0,TTWK000523754,07,10025898007_94169650532,24.0,10025898007,TTWK000523754,GINTWK0002203100549,Counted,10025898007_94169650532,德國Radler 0.0% 萊德無酒精啤酒風味飲 檸檬/接骨木/葡萄柚 500ml/入 三款可選 蝦皮直送 (部分即期):檸檬,24.0,正常,24.0,NO,sp0386@shopee.com,2022-03-11 10:28:30,736335,TW_滿福實業有限公司(Consignment),詳情質檢,詳情質檢,,,
196,V,103001.0,TTWK000502295,88,11925901188_111416789551,1.0,11925901188,TTWK000502295,GINTWK0002203100218,Counted,11925901188_111416789551,寶路 成犬專用 牛肉及蔬菜/羊肉及蔬菜 兩種口味 10KG 現貨 蝦皮直送:羊肉蔬菜,1.0,Exception,1.0,NO,sp2771@shopee.com,2022-03-11 10:27:53,1010949,TW_愛上大數據股份有限公司(Consignment),詳情,詳情,,,
197,V,103001.0,TTWK000523799,79,15847136679_134016479580,3.0,15847136679,TTWK000523799,GINTWK0002203100543,Counted,15847136679_134016479580,Colle del Tartufo 柯爾德 (黑松露鹽/白松露鹽)100g 義大利頂級美味 現貨 蝦皮直送:白松露鹽100g,3.0,正常,3.0,NO,sp99073@shopee.com,2022-03-11 10:27:35,736335,TW_滿福實業有限公司(Consignment),詳情質檢,詳情質檢,,,
198,V,103001.0,TTWK000519503,88,11925901188_111416789551,19.0,11925901188,TTWK000519503,GINTWK0002203100218,Counted,11925901188_111416789551,寶路 成犬專用 牛肉及蔬菜/羊肉及蔬菜 兩種口味 10KG 現貨 蝦皮直送:羊肉蔬菜,19.0,正常,19.0,NO,sp2771@shopee.com,2022-03-11 10:27:16,1010949,TW_愛上大數據股份有限公司(Consignment),詳情質檢,詳情質檢,,,
199,V,103001.0,TTWK000519542,56,8489543356_36923862096,2.0,8489543356,TTWK000519542,GINTWK0002203100524,Checking,8489543356_36923862096,飛馬 調味粉皮薩草/胡椒粉/粗粒黑胡椒/羅勒葉/義大利香料/迷迭香葉/印度咖哩/甘草粉薑母粉椒鹽粉玉桂粉鬱金香 蝦皮直送:印度咖哩粉260g,2.0,正常,2.0,NO,sp0851@shopee.com,2022-03-11 10:26:56,921201,TW_濟生股份有限公司(Consignment),詳情質檢,詳情質檢,,,
200,V,103001.0,TTWK000523791,21,8289151821_84140811327,14.0,8289151821,TTWK000523791,GINTWK0002203100297,Counted,8289151821_84140811327,Dr.Hsieh達特醫LabSmart精華30ml 現貨 蝦皮直送:角鯊烷精華油30ml,14.0,正常,14.0,NO,sp3341@shopee.com,2022-03-11 10:26:32,752365,TW_洸鼎生物科技有限公司(Consignment),詳情質檢,詳情質檢,,,
